genus,sample,rel_abundance,top
Oscillibacter,A60,0.010825672976832889,0.32678411568779064
Oscillibacter,A61,0.01041821316011954,0.4664418942098959
Oscillibacter,A62,0.014316441974771695,0.5284172911650201
Oscillibacter,A63,0.04536792414787989,0.18032092415611828
Oscillibacter,A64,0.033568319275938355,0.06485544748930246
Oscillibacter,A66,0.020256659661829,7.08972819148674e-4
Oscillibacter,A67,0.034240668040440174,0.14263499347195413
Oscillibacter,A68,0.08785378892932959,0.03492672344886814
Oscillibacter,A69,0.02622357594217393,0.017469654952948128
Oscillibacter,A70,0.04004744264315419,0.0614276528414842
Oscillibacter,A71,0.02734190178368071,0.04323759079249022
Oscillibacter,A72,0.009111042866033287,0.5870883562523053
Oscillibacter,A73,0.011185425896314636,0.023405336527531812
Oscillibacter,A75,0.06696235530608671,0.06486794021932639
Oscillibacter,A77,0.01657893277501724,0.19067847891648732
Oscillibacter,A78,0.04909473426574337,0.007443527483443278
Oscillibacter,A79,0.026922806449558422,0.351068579632303
Oscillibacter,B1,0.015888257276204926,0.15879058979012467
Oscillibacter,B2,0.028915847973306884,0.3185640659268367
Oscillibacter,B4,0.029383569851241933,0.1660421338537298
Oscillibacter,B5,0.02507025760229652,0.1442824558039769
Oscillibacter,B7,0.00215773145070334,0.7569585702331458
Oscillibacter,B8,0.0393579278636255,0.3625550015152845
Oscillibacter,B9,0.0027807288665672373,0.026117633360898944
Oscillibacter,B10,0.0024697914582507367,0.0021081705731400674
Oscillibacter,B11,0.02304940849062752,0.27043285413826135
Oscillibacter,B12,0.013034390440333214,0.6003291954279735
Oscillibacter,B13,0.04058170799127512,0.1667560183986081
Oscillibacter,B14,0.0701747407435139,0.053898674703305754
Oscillibacter,B15,0.008219566932574389,0.001415337283006098
Oscillibacter,B16,0.038474568929382176,0.22780701331072742
Oscillibacter,B17,0.0350990179566736,0.18980517627080934
Oscillibacter,B18,0.03992818078711749,0.03431682827315499
Oscillibacter,B20,0.008527681348140128,0.6026654681339082
Oscillibacter,B22,0.01065496876295999,0.4103282199359661
Oscillibacter,B23,0.008830771789722266,0.44181575669493994
Oscillibacter,B24,0.032549011809173155,0.08834152314375082
Oscillibacter,B25,0.017183055919312077,0.5133933342991902
Oscillibacter,B26,0.0039074306433179344,0.5705518197107603
Oscillibacter,B27,0.0408829186022428,0.360151154582613
Oscillibacter,B28,0.023059637111815478,0.3062185435312653
Oscillibacter,B29,0.0075550370656603865,0.5136956705233332
Oscillibacter,B30,0.028787470371392527,0.0013675926472713025
Oscillibacter,B31,0.028708886250405335,0.33906706782879714
Oscillibacter,B32,0.03250780620185678,0.0012063350488209224
Oscillibacter,B33,0.012715713432718944,0.4116649210559803
Oscillibacter,B34,0.018248699180493228,0.05668824866111701
Oscillibacter,B36,0.001644551872894914,8.390544338507416e-4
Oscillibacter,B37,0.017271668082886268,0.008526422222749219
Oscillibacter,B38,0.0022315549559857486,0.7931257032783602
Oscillibacter,B39,0.014738427371011558,9.470121255387038e-4
Oscillibacter,B40,0.021612648514953633,0.49279830579120626
Oscillibacter,B41,0.03704139631828836,0.37134877157342217
Oscillibacter,B42,0.03686755906292199,0.33271968185928963
Oscillibacter,B43,0.02368199414262687,0.2690692712725694
Oscillibacter,B44,0.018308210130748962,0.41710402701156324
Oscillibacter,B45,0.05244393992176955,0.05937718971745111
Oscillibacter,B46,0.050699543209594036,0.016538983923334867
Oscillibacter,B47,0.05169887911077663,0.11323410210440993
Oscillibacter,B48,0.025385489220954474,0.4836337751278087
Oscillibacter,B49,0.06601209014450289,0.016553447044073646
Oscillibacter,B50,0.042050470093340626,0.024207676709923867
Oscillibacter,B52,0.016947921633939576,0.34102198258010374
Oscillibacter,B55,0.007769740166706928,0.6703928008409971
Oscillibacter,B56,0.023938904774680872,0.32355024849460384
Oscillibacter,B57,0.017041548215199057,0.32116255477937866
Oscillibacter,B58,0.01848193848524348,0.33637404964446466
Oscillibacter,B59,0.019303626393831708,0.07618423626481913
Oscillibacter,B61,0.0181761360372264,0.2310413052220371
Oscillibacter,B62,0.016283319369578712,0.4344219311099873
Oscillibacter,B63,0.03782426735455106,0.34692159108049647
Oscillibacter,B65,0.01388206677001919,0.41222149773725614
Oscillibacter,B66,0.01475463741819087,0.4374537437429184
Oscillibacter,B67,0.005240897274047314,0.6000333072198077
Oscillibacter,B68,0.01990859065354073,0.4014457060055919
Oscillibacter,B69,0.007726165313027279,0.6070150354985974
Oscillibacter,B70,0.017727068162068996,0.372816453575293
Oscillibacter,B71,0.007748812421374517,0.014592179076163269
Oscillibacter,B72,0.02358140758304288,0.40760645798961975
Oscillibacter,B73,0.04049579135786032,0.09657502329916123
Oscillibacter,B74,0.04302010530073398,0.07254941397167182
Oscillibacter,B75,0.011304567323316066,0.5356290572821633
Oscillibacter,B76,0.11038189329730858,0.1129742626253766
Oscillibacter,B77,0.009747815600736244,0.5736300224315118
Oscillibacter,B78,0.003462950047111456,0.7558321623052321
Oscillibacter,B79,0.06769289307239926,0.07638513700976873
Oscillibacter,C1,0.0749852618272582,0.08963609017038178
Oscillibacter,C2,0.051094623001000865,0.02803696183253622
Oscillibacter,C3,0.037012697542742334,0.05646986573028636
Oscillibacter,C4,0.07003589590549338,0.01255682183976688
Oscillibacter,C5,5.908659647448791e-4,0.6866634594128418
Oscillibacter,C6,0.0019410864443794816,0.7093944790957842
Oscillibacter,C8,0.019288810999560094,0.16830594029019544
Oscillibacter,C9,0.054057018239397694,0.018321401021382737
Oscillibacter,C10,0.0047967330178597415,0.6779294408245177
Oscillibacter,C11,0.01658748868843911,0.514697688585565
Oscillibacter,C12,0.01404378692421955,0.3209970321144655
Oscillibacter,C13,0.022556538715901013,0.290399219937027
Oscillibacter,C14,2.892497699280453e-5,0.0016035444103665837
Oscillibacter,C15,0.024657673269888367,0.3697826408457875
Oscillibacter,C16,0.02443208527534373,0.33446244440076434
Oscillibacter,C17,0.009299138273626146,0.48970904422079486
Oscillibacter,C18,0.021025956061772336,0.08179640062200969
Oscillibacter,C19,0.02502368895281063,0.24732782687879795
Oscillibacter,C20,0.02209081289718736,0.4304016618108603
Oscillibacter,C21,0.034097449253055766,0.07925236760918722
Oscillibacter,C22,0.023014295633027117,0.2762446785557206
Oscillibacter,C23,0.05451771614259391,0.2181631621310592
Oscillibacter,C24,0.0034537799776292433,0.6635362101711342
Oscillibacter,C25,0.024298993615359095,0.07573368312951453
Oscillibacter,C26,0.028404869011637832,0.35262784209768816
Oscillibacter,C27,0.03672731508255785,0.11043748418741789
Oscillibacter,C28,0.008993283566419841,0.5398455138112771
Oscillibacter,C29,0.043764551290043766,0.09138490178619467
Oscillibacter,C30,0.005392658795049623,0.6500877227837771
Oscillibacter,C31,0.018872004560734436,0.15127898319264169
Oscillibacter,C32,0.01573150945354624,0.37996736828495936
Oscillibacter,C33,0.035446344553865076,0.2807563066966047
Ruminococcus,A1,0.0019142074154535344,0.6469011585155264
Ruminococcus,A2,0.001447163318468652,0.7032958304831517
Ruminococcus,A4,0.005296236094376337,0.7803563978385162
Ruminococcus,A6,0.01885523233698372,0.0013637243321521285
Ruminococcus,A9,0.00855848984857913,6.924706476635407e-4
Ruminococcus,A10,0.013364678379854127,0.28725665134402006
Ruminococcus,A11,0.004648626240388311,7.908701785595698e-4
Ruminococcus,A12,0.00684494877002365,0.5343077769042063
Ruminococcus,A13,0.01960250007270158,0.06640257144590697
Ruminococcus,A15,0.013254623497749675,0.001179819175256695
Ruminococcus,A16,0.0015669369358483271,0.7207789069202605
Ruminococcus,A17,0.008719792811760541,0.6682462094556149
Ruminococcus,A18,0.007577834029311707,0.0010862159258721825
Ruminococcus,A19,0.017061707153647302,0.08767117367793006
Ruminococcus,A21,0.006947313022736743,0.45560320978609015
Ruminococcus,A22,0.009310151461144337,0.0011328455351445792
Ruminococcus,A24,0.0072792658271825786,0.4134039022334909
Ruminococcus,A25,0.00649085024724184,0.11317513598635391
Ruminococcus,A26,0.04534352164207835,0.08217753152373802
Ruminococcus,A27,0.009668575940771439,0.18184722640705683
Ruminococcus,A28,0.07227745519140318,0.017990562532048154
Ruminococcus,A29,0.01884322092716062,0.11782184867929091
Ruminococcus,A30,0.011815536744947532,0.08575328773705222
Ruminococcus,A31,0.0575807378448134,5.467040590550891e-4
Ruminococcus,A32,0.022185525210127913,0.09309190350511387
Ruminococcus,A33,0.021522495499953047,0.41347520416916234
Ruminococcus,A34,0.015406976995767138,0.01614779274121731
Ruminococcus,A35,0.06634365761558145,0.033993972498944175
Ruminococcus,A36,0.010235554045837699,0.061086245169933655
Ruminococcus,A37,0.018550980681432554,8.295923787461853e-4
Ruminococcus,A38,0.030298584529661735,5.558129600519603e-4
Ruminococcus,A39,0.008139896104524844,0.001316770718346064
Ruminococcus,A41,0.008213912568296091,0.48399790493601796
Ruminococcus,A42,0.008611906343119952,0.43348202104841455
Ruminococcus,A43,0.009309563558700827,7.434720897573577e-4
Ruminococcus,A44,0.001745742564613022,0.449675888509909
Ruminococcus,A45,0.007053228035755445,0.30447312795638104
Ruminococcus,A46,0.01959744273932399,5.926943994013932e-4
Ruminococcus,A47,0.03245365464428686,0.015815880089582283
Ruminococcus,A48,7.071490487704731e-4,0.6069694169716872
Ruminococcus,A49,0.05217061161535267,0.007480703697112311
Ruminococcus,A50,0.05055081587012342,0.09521337787717313
Ruminococcus,A51,0.0037202613699496814,0.2692536963598802
Ruminococcus,A52,0.0031025094081126546,0.43056552728786224
Ruminococcus,A53,0.03447310714631446,0.0034281601575817267
Ruminococcus,A54,0.005219906922141629,0.39143611828195285
Ruminococcus,A55,0.01622668910093454,0.4061668721892793
Ruminococcus,A56,0.003415066393288877,0.5211196153438393
Ruminococcus,A57,0.02508438389852686,0.00432699977532174
Ruminococcus,A58,0.01886745740672252,0.19774113083623407
Ruminococcus,A59,0.015943622496515635,0.37404109606456637
Ruminococcus,A60,0.06553938638282858,0.32678411568779064
Ruminococcus,A61,0.007523993149149566,0.4664418942098959
Ruminococcus,A62,0.012192530801493724,0.5284172911650201
Ruminococcus,A63,0.03582960763169385,0.18032092415611828
Ruminococcus,A64,0.03392945881201489,0.06485544748930246
Ruminococcus,A66,0.030077124412817704,7.08972819148674e-4
Ruminococcus,A67,0.02183625728365876,0.14263499347195413
Ruminococcus,A68,0.04331067993650109,0.03492672344886814
Ruminococcus,A69,0.043014350441726905,0.017469654952948128
Ruminococcus,A70,0.07832440305106594,0.0614276528414842
Ruminococcus,A71,0.04546931134862488,0.04323759079249022
Ruminococcus,A72,0.0116302611674133,0.5870883562523053
Ruminococcus,A73,0.02289493978082551,0.023405336527531812
Ruminococcus,A75,0.02575254944305241,0.06486794021932639
Ruminococcus,A77,0.05007301566375197,0.19067847891648732
Ruminococcus,A78,0.03006117557611666,0.007443527483443278
Ruminococcus,A79,0.04981629744819973,0.351068579632303
Ruminococcus,B1,0.017598822215848013,0.15879058979012467
Ruminococcus,B2,0.038410921829707755,0.3185640659268367
Ruminococcus,B4,0.07874705422508288,0.1660421338537298
Ruminococcus,B5,0.03681964325408617,0.1442824558039769
Ruminococcus,B7,0.0020711851550501694,0.7569585702331458
Ruminococcus,B8,0.022900392538728078,0.3625550015152845
Ruminococcus,B9,0.001329376054768417,0.026117633360898944
Ruminococcus,B10,0.013460110048890087,0.0021081705731400674
Ruminococcus,B11,0.053106101289735815,0.27043285413826135
Ruminococcus,B12,0.0026634986031393946,0.6003291954279735
Ruminococcus,B13,0.02721144563577925,0.1667560183986081
Ruminococcus,B14,0.05059643030961027,0.053898674703305754
Ruminococcus,B15,0.024412150976747586,0.001415337283006098
Ruminococcus,B16,0.01733275204481741,0.22780701331072742
Ruminococcus,B17,0.06419026426120734,0.18980517627080934
Ruminococcus,B18,0.028415924930922983,0.03431682827315499
Ruminococcus,B20,0.0017463860626935883,0.6026654681339082
Ruminococcus,B22,0.0501183910059798,0.4103282199359661
Ruminococcus,B23,0.029593489147789098,0.44181575669493994
Ruminococcus,B24,0.09217143140335377,0.08834152314375082
Ruminococcus,B25,0.01847358164004145,0.5133933342991902
Ruminococcus,B26,0.009818432858460789,0.5705518197107603
Ruminococcus,B27,0.016704103069165057,0.360151154582613
Ruminococcus,B28,0.04620037471501921,0.3062185435312653
Ruminococcus,B29,0.03973029921237892,0.5136956705233332
Ruminococcus,B30,0.09291501843833051,0.0013675926472713025
Ruminococcus,B31,0.036780432977411695,0.33906706782879714
Ruminococcus,B32,0.01806788021069101,0.0012063350488209224
Ruminococcus,B33,0.009237543354770086,0.4116649210559803
Ruminococcus,B34,0.011236492221727398,0.05668824866111701
Ruminococcus,B36,0.012131436659164066,8.390544338507416e-4
Ruminococcus,B37,0.027309220744542423,0.008526422222749219
Ruminococcus,B38,0.006407185044622492,0.7931257032783602
Ruminococcus,B39,0.0035072732038950675,9.470121255387038e-4
Ruminococcus,B40,0.011831158255003459,0.49279830579120626
Ruminococcus,B41,0.023345341265303007,0.37134877157342217
Ruminococcus,B42,0.017376175373827723,0.33271968185928963
Ruminococcus,B43,0.06328529526908311,0.2690692712725694
Ruminococcus,B44,0.028669235496471684,0.41710402701156324
Ruminococcus,B45,0.0321011750462614,0.05937718971745111
Ruminococcus,B46,0.030418672900038902,0.016538983923334867
Ruminococcus,B47,0.0454619693833044,0.11323410210440993
Ruminococcus,B48,0.014682712249542268,0.4836337751278087
Ruminococcus,B49,0.04562885152893595,0.016553447044073646
Ruminococcus,B50,0.024482558304676928,0.024207676709923867
Ruminococcus,B52,0.005601941712395115,0.34102198258010374
Ruminococcus,B55,0.01437237491012153,0.6703928008409971
Ruminococcus,B56,0.015452569482273346,0.32355024849460384
Ruminococcus,B57,0.019501713687580396,0.32116255477937866
Ruminococcus,B58,0.01829486610478732,0.33637404964446466
Ruminococcus,B59,0.035238715298485414,0.07618423626481913
Ruminococcus,B61,0.011251259072020835,0.2310413052220371
Ruminococcus,B62,0.029833732477464802,0.4344219311099873
Ruminococcus,B63,0.02531572903373052,0.34692159108049647
Ruminococcus,B65,0.005623556786767577,0.41222149773725614
Ruminococcus,B66,0.016159014904723563,0.4374537437429184
Ruminococcus,B67,0.0029942192637981706,0.6000333072198077
Ruminococcus,B68,0.02074147199072428,0.4014457060055919
Ruminococcus,B69,0.005866391759821704,0.6070150354985974
Ruminococcus,B70,0.01202717649854341,0.372816453575293
Ruminococcus,B71,0.016878113163842266,0.014592179076163269
Ruminococcus,B72,0.020470787258694056,0.40760645798961975
Ruminococcus,B73,0.02733158034882173,0.09657502329916123
Ruminococcus,B74,0.031691033127429796,0.07254941397167182
Ruminococcus,B75,0.024258327137296167,0.5356290572821633
Ruminococcus,B76,0.021839354823136897,0.1129742626253766
Ruminococcus,B77,0.006524465100215624,0.5736300224315118
Ruminococcus,B78,0.002990508405597932,0.7558321623052321
Ruminococcus,B79,0.019540109410520215,0.07638513700976873
Ruminococcus,C1,0.012232707266394586,0.08963609017038178
Ruminococcus,C2,0.0335099556442109,0.02803696183253622
Ruminococcus,C3,0.03304748031853852,0.05646986573028636
Ruminococcus,C4,0.03839641192298146,0.01255682183976688
Ruminococcus,C5,0.0025502726387614284,0.6866634594128418
Ruminococcus,C6,0.0025764547216578925,0.7093944790957842
Ruminococcus,C8,0.07433382041823393,0.16830594029019544
Ruminococcus,C9,0.026965122016266996,0.018321401021382737
Ruminococcus,C10,0.005375129067170802,0.6779294408245177
Ruminococcus,C11,0.006293702953988922,0.514697688585565
Ruminococcus,C12,0.029506368331419026,0.3209970321144655
Ruminococcus,C13,0.024316500433585436,0.290399219937027
Ruminococcus,C14,3.294375698207029e-4,0.0016035444103665837
Ruminococcus,C15,0.011422185885715157,0.3697826408457875
Ruminococcus,C16,0.03556270731789912,0.33446244440076434
Ruminococcus,C17,0.021562689999286705,0.48970904422079486
Ruminococcus,C18,0.02789800153621014,0.08179640062200969
Ruminococcus,C19,0.016066494254535924,0.24732782687879795
Ruminococcus,C20,0.03504480663399092,0.4304016618108603
Ruminococcus,C21,0.04284037501805208,0.07925236760918722
Ruminococcus,C22,0.0458335753743337,0.2762446785557206
Ruminococcus,C23,0.03290636703496996,0.2181631621310592
Ruminococcus,C24,0.00504750285728686,0.6635362101711342
Ruminococcus,C25,0.014513078396658979,0.07573368312951453
Ruminococcus,C26,0.017370978053131706,0.35262784209768816
Ruminococcus,C27,0.023050779672905083,0.11043748418741789
Ruminococcus,C28,0.006476150133333577,0.5398455138112771
Ruminococcus,C29,0.022640104167909975,0.09138490178619467
Ruminococcus,C30,0.004121136911730095,0.6500877227837771
Ruminococcus,C31,0.019767305163412213,0.15127898319264169
Ruminococcus,C32,0.015503706576783773,0.37996736828495936
Ruminococcus,C33,0.03141741123419638,0.2807563066966047
Prevotellaceae,A1,0.032556737391277894,0.6469011585155264
Prevotellaceae,A2,0.02193383146635503,0.7032958304831517
Prevotellaceae,A4,0.033775353877887514,0.7803563978385162
Prevotellaceae,A6,1.5115417726080602e-4,0.0013637243321521285
Prevotellaceae,A9,2.1622232874554702e-4,6.924706476635407e-4
Prevotellaceae,A10,0.03724065088759561,0.28725665134402006
Prevotellaceae,A11,7.72255549674898e-5,7.908701785595698e-4
Prevotellaceae,A12,0.05727453059539584,0.5343077769042063
Prevotellaceae,A13,0.01605574003207486,0.06640257144590697
Prevotellaceae,A15,1.6655922659717133e-4,0.001179819175256695
Prevotellaceae,A16,0.06176698043670022,0.7207789069202605
Prevotellaceae,A17,0.0503419695208557,0.6682462094556149
Prevotellaceae,A18,3.612757752351129e-4,0.0010862159258721825
Prevotellaceae,A19,0.010743403711118846,0.08767117367793006
Prevotellaceae,A21,0.06069748109065227,0.45560320978609015
Prevotellaceae,A22,1.4302071343039047e-4,0.0011328455351445792
Prevotellaceae,A24,0.013498889352941829,0.4134039022334909
Prevotellaceae,A25,0.0159256763892398,0.11317513598635391
Prevotellaceae,A26,0.007093926976674857,0.08217753152373802
Prevotellaceae,A27,0.04187403243737467,0.18184722640705683
Prevotellaceae,A28,5.30070424630698e-4,0.017990562532048154
Prevotellaceae,A29,0.008925476991138555,0.11782184867929091
Prevotellaceae,A30,0.004890453253925412,0.08575328773705222
Prevotellaceae,A31,1.3936195553678295e-4,5.467040590550891e-4
Prevotellaceae,A32,0.008157968569751746,0.09309190350511387
Prevotellaceae,A33,0.008153351183585344,0.41347520416916234
Prevotellaceae,A34,0.006886730484135206,0.01614779274121731
Prevotellaceae,A35,0.004604858644076218,0.033993972498944175
Prevotellaceae,A36,6.282297574904684e-4,0.061086245169933655
Prevotellaceae,A37,1.8693318696342615e-4,8.295923787461853e-4
Prevotellaceae,A38,1.2743028840215675e-4,5.558129600519603e-4
Prevotellaceae,A39,1.598248691841204e-4,0.001316770718346064
Prevotellaceae,A41,0.05124532854288663,0.48399790493601796
Prevotellaceae,A42,0.04200603455901245,0.43348202104841455
Prevotellaceae,A43,1.5411454825009786e-4,7.434720897573577e-4
Prevotellaceae,A44,0.007341859619163292,0.449675888509909
Prevotellaceae,A45,0.02761229429723779,0.30447312795638104
Prevotellaceae,A46,6.90588323096472e-5,5.926943994013932e-4
Prevotellaceae,A47,0.0012718792550532579,0.015815880089582283
Prevotellaceae,A48,0.044248896677086556,0.6069694169716872
Prevotellaceae,A49,0.012959469524694654,0.007480703697112311
Prevotellaceae,A50,0.0014869420899405162,0.09521337787717313
Prevotellaceae,A51,0.047704289447260975,0.2692536963598802
Prevotellaceae,A52,0.032411677253256777,0.43056552728786224
Prevotellaceae,A53,4.5175673040364885e-4,0.0034281601575817267
Prevotellaceae,A54,0.030273263974157017,0.39143611828195285
Prevotellaceae,A55,0.04335918517540582,0.4061668721892793
Prevotellaceae,A56,0.04786970329360994,0.5211196153438393
Prevotellaceae,A57,9.409096175250523e-4,0.00432699977532174
Prevotellaceae,A58,0.0060290088681163355,0.19774113083623407
Prevotellaceae,A59,0.0945811007794006,0.37404109606456637
Prevotellaceae,A60,0.043258893101851874,0.32678411568779064
Prevotellaceae,A61,0.04440359979626257,0.4664418942098959
Prevotellaceae,A62,0.06198219789879156,0.5284172911650201
Prevotellaceae,A63,0.005828007650425339,0.18032092415611828
Prevotellaceae,A64,0.003246892476273679,0.06485544748930246
Prevotellaceae,A66,3.7009531289278983e-4,7.08972819148674e-4
Prevotellaceae,A67,0.021409743305101314,0.14263499347195413
Prevotellaceae,A68,0.0012319643394886628,0.03492672344886814
Prevotellaceae,A69,0.001135306329651013,0.017469654952948128
Prevotellaceae,A70,0.001350361315480173,0.0614276528414842
Prevotellaceae,A71,0.0029691991308525723,0.04323759079249022
Prevotellaceae,A72,0.034633077089314936,0.5870883562523053
Prevotellaceae,A73,0.03971701795845122,0.023405336527531812
Prevotellaceae,A75,0.006430563935890232,0.06486794021932639
Prevotellaceae,A77,0.008238719890847948,0.19067847891648732
Prevotellaceae,A78,0.0013676301917546416,0.007443527483443278
Prevotellaceae,A79,0.02944548233695652,0.351068579632303
Prevotellaceae,B1,0.006992883969428814,0.15879058979012467
Prevotellaceae,B2,0.03556608621617318,0.3185640659268367
Prevotellaceae,B4,0.00741279650330098,0.1660421338537298
Prevotellaceae,B5,0.011631557599011848,0.1442824558039769
Prevotellaceae,B7,0.06198134238265811,0.7569585702331458
Prevotellaceae,B8,0.020855448482811043,0.3625550015152845
Prevotellaceae,B9,9.142925625312139e-4,0.026117633360898944
Prevotellaceae,B10,4.21169550571229e-4,0.0021081705731400674
Prevotellaceae,B11,0.03474254549619053,0.27043285413826135
Prevotellaceae,B12,0.037549654521024545,0.6003291954279735
Prevotellaceae,B13,0.013353527149077803,0.1667560183986081
Prevotellaceae,B14,0.0049277451237317955,0.053898674703305754
Prevotellaceae,B15,1.3238572589337124e-4,0.001415337283006098
Prevotellaceae,B16,0.013402960585641043,0.22780701331072742
Prevotellaceae,B17,0.008150168022618571,0.18980517627080934
Prevotellaceae,B18,0.002345079948016759,0.03431682827315499
Prevotellaceae,B20,0.016944881994235356,0.6026654681339082
Prevotellaceae,B22,0.05543552587710252,0.4103282199359661
Prevotellaceae,B23,0.02703099687542591,0.44181575669493994
Prevotellaceae,B24,0.020805338197029573,0.08834152314375082
Prevotellaceae,B25,0.027610510350720024,0.5133933342991902
Prevotellaceae,B26,0.04138351235446353,0.5705518197107603
Prevotellaceae,B27,0.02409884224719861,0.360151154582613
Prevotellaceae,B28,0.013261467792054496,0.3062185435312653
Prevotellaceae,B29,0.0782010706566813,0.5136956705233332
Prevotellaceae,B30,4.625149323093194e-4,0.0013675926472713025
Prevotellaceae,B31,0.0116747245906806,0.33906706782879714
Prevotellaceae,B32,2.4729271895958076e-4,0.0012063350488209224
Prevotellaceae,B33,0.02728454759317809,0.4116649210559803
Prevotellaceae,B34,0.007185471930084996,0.05668824866111701
Prevotellaceae,B36,1.1544124468205849e-4,8.390544338507416e-4
Prevotellaceae,B37,3.1676299937140177e-4,0.008526422222749219
Prevotellaceae,B38,0.028585450078067124,0.7931257032783602
Prevotellaceae,B39,1.7381327987508202e-4,9.470121255387038e-4
Prevotellaceae,B40,0.029266920421983995,0.49279830579120626
Prevotellaceae,B41,0.021330220600569598,0.37134877157342217
Prevotellaceae,B42,0.05035059899156333,0.33271968185928963
Prevotellaceae,B43,0.00933563833351145,0.2690692712725694
Prevotellaceae,B44,0.07314542731812755,0.41710402701156324
Prevotellaceae,B45,0.005446725540400743,0.05937718971745111
Prevotellaceae,B46,0.0016214571000360257,0.016538983923334867
Prevotellaceae,B47,0.01786719173651619,0.11323410210440993
Prevotellaceae,B48,0.04323314347146849,0.4836337751278087
Prevotellaceae,B49,0.001763853921204332,0.016553447044073646
Prevotellaceae,B50,0.002796691158616759,0.024207676709923867
Prevotellaceae,B52,0.03974810796624153,0.34102198258010374
Prevotellaceae,B55,0.06624754821884954,0.6703928008409971
Prevotellaceae,B56,0.016976049269827775,0.32355024849460384
Prevotellaceae,B57,0.017387514294890202,0.32116255477937866
Prevotellaceae,B58,0.020913578429756878,0.33637404964446466
Prevotellaceae,B59,0.032996143164953556,0.07618423626481913
Prevotellaceae,B61,0.0018913463932134582,0.2310413052220371
Prevotellaceae,B62,0.022351891648452683,0.4344219311099873
Prevotellaceae,B63,0.01983051883473971,0.34692159108049647
Prevotellaceae,B65,0.04673361072721657,0.41222149773725614
Prevotellaceae,B66,0.029107940590056853,0.4374537437429184
Prevotellaceae,B67,0.03553487403134621,0.6000333072198077
Prevotellaceae,B68,0.031998073961907764,0.4014457060055919
Prevotellaceae,B69,0.11604919097055585,0.6070150354985974
Prevotellaceae,B70,0.021895692344831755,0.372816453575293
Prevotellaceae,B71,0.0014511117583692382,0.014592179076163269
Prevotellaceae,B72,0.044897531551859424,0.40760645798961975
Prevotellaceae,B73,0.005184248287696563,0.09657502329916123
Prevotellaceae,B74,0.003748089745023331,0.07254941397167182
Prevotellaceae,B75,0.033954512682306745,0.5356290572821633
Prevotellaceae,B76,0.0075426714687763215,0.1129742626253766
Prevotellaceae,B77,0.038309397048051926,0.5736300224315118
Prevotellaceae,B78,0.036468837873186874,0.7558321623052321
Prevotellaceae,B79,0.0028947723050987487,0.07638513700976873
Prevotellaceae,C1,0.004441950043017594,0.08963609017038178
Prevotellaceae,C2,0.001907098235143952,0.02803696183253622
Prevotellaceae,C3,0.0010446002364838016,0.05646986573028636
Prevotellaceae,C4,0.0023488243210799853,0.01255682183976688
Prevotellaceae,C5,0.046648681551554744,0.6866634594128418
Prevotellaceae,C6,0.06678490975775725,0.7093944790957842
Prevotellaceae,C8,0.006524703170414162,0.16830594029019544
Prevotellaceae,C9,0.002502204758822414,0.018321401021382737
Prevotellaceae,C10,0.019156563325367967,0.6779294408245177
Prevotellaceae,C11,0.03938625363225806,0.514697688585565
Prevotellaceae,C12,0.024150954119147548,0.3209970321144655
Prevotellaceae,C13,0.016946633600982416,0.290399219937027
Prevotellaceae,C14,9.458211503399357e-5,0.0016035444103665837
Prevotellaceae,C15,0.031635796029342654,0.3697826408457875
Prevotellaceae,C16,0.01789810517375732,0.33446244440076434
Prevotellaceae,C17,0.046053279621207234,0.48970904422079486
Prevotellaceae,C18,0.002328691710109457,0.08179640062200969
Prevotellaceae,C19,0.028570497591724774,0.24732782687879795
Prevotellaceae,C20,0.022596928038123083,0.4304016618108603
Prevotellaceae,C21,0.0014879761024369582,0.07925236760918722
Prevotellaceae,C22,0.015382051345886272,0.2762446785557206
Prevotellaceae,C23,0.01274995177244577,0.2181631621310592
Prevotellaceae,C24,0.047653730597914556,0.6635362101711342
Prevotellaceae,C25,0.0027877104955496015,0.07573368312951453
Prevotellaceae,C26,0.027878539129154157,0.35262784209768816
Prevotellaceae,C27,0.011694141966472378,0.11043748418741789
Prevotellaceae,C28,0.033583811176649415,0.5398455138112771
Prevotellaceae,C29,0.023998576523695317,0.09138490178619467
Prevotellaceae,C30,0.037530068741651816,0.6500877227837771
Prevotellaceae,C31,0.030080381772736853,0.15127898319264169
Prevotellaceae,C32,0.03132717482550591,0.37996736828495936
Prevotellaceae,C33,0.04166142596716139,0.2807563066966047
unclassified Lachnospiraceae,A1,0.006675698969190491,0.6469011585155264
unclassified Lachnospiraceae,A2,0.0015671771043087748,0.7032958304831517
unclassified Lachnospiraceae,A4,0.007350914024612078,0.7803563978385162
unclassified Lachnospiraceae,A6,0.057931089711505734,0.0013637243321521285
unclassified Lachnospiraceae,A9,0.020870114687926874,6.924706476635407e-4
unclassified Lachnospiraceae,A10,0.014746752090208197,0.28725665134402006
unclassified Lachnospiraceae,A11,7.463459986597467e-4,7.908701785595698e-4
unclassified Lachnospiraceae,A12,0.010033292000623929,0.5343077769042063
unclassified Lachnospiraceae,A13,0.03163434228765484,0.06640257144590697
unclassified Lachnospiraceae,A15,0.006935727368284342,0.001179819175256695
unclassified Lachnospiraceae,A16,0.008817985185543217,0.7207789069202605
unclassified Lachnospiraceae,A17,0.020924851266190165,0.6682462094556149
